"location","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
3972649,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3972650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3972652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3972678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972684,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972690,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3972691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972729,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3972730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3972731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972736,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
3972737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3972739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3972768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3972769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3972778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972789,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3972790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972848,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3972849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3972850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972860,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3972861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3972929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972971,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
3972972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3972979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3972982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3973002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3973004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3973032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
